H32R1A	6400000162	60
H32R1A	6400000007	24
H32R1A	6400000125	17
H32R1A	6400001621	17
H32R1A	6400002361	3
H32R1A	6400000191	9
H32R1A	6400000190	22
H32R1A	6400001560	54
H32R1A	6400001597	21
H32R1A	6400001562	39
H32R1A	6400002322	2
H32R1A	6400001566	9
H32R1A	6400001753	44
H32R1A	6400001571	28
H32R1A	6400002610	22
H32R1A	6400002827	4
H32R1A	6400000286	35
H32R1A	6400001831	24
H32R1A	6400000326	10
H32R1A	6400001841	4
H32R1A	6400000318	21
H32R1A	6400000711	58
H32R1A	6400001596	6
H32R1A	6400002735	8
H32R1A	6400001578	35
H32R1A	6400001583	18
H32R1A	6400002790	17
H32R1A	6400001586	1
H32R1A	6400002170	6
H32R1A	6400001501	18
H32R1A	6400003002	21
H32R1A	6400001261	5
H32R1A	6400002342	15
H32R1A	6400000814	6
H32R1A	6400002668	7
H32R1A	6400001587	19
H32R1A	6400002673	15
H32R1A	6400002410	33
H32R1A	6400002965	4
H32R1A	6400001591	17
H32R1A	6400001475	10
H32R1A	6400002100	4
H32R1A	6400000080	30
H32R1A	6400002681	6
H36R1A	6400000162	79
H36R1A	6400000007	35
H36R1A	6400000125	24
H36R1A	6400001621	24
H36R1A	6400002361	3
H36R1A	6400000191	13
H36R1A	6400000190	32
H36R1A	6400001560	77
H36R1A	6400001597	30
H36R1A	6400001562	55
H36R1A	6400002322	3
H36R1A	6400001566	13
H36R1A	6400001753	63
H36R1A	6400001571	39
H36R1A	6400002610	32
H36R1A	6400002827	6
H36R1A	6400000286	50
H36R1A	6400001831	34
H36R1A	6400000326	14
H36R1A	6400001841	6
H36R1A	6400000318	30
H36R1A	6400000711	60
H36R1A	6400001596	8
H36R1A	6400002735	11
H36R1A	6400001578	35
H36R1A	6400001583	25
H36R1A	6400002790	25
H36R1A	6400001586	2
H36R1A	6400002170	8
H36R1A	6400001501	25
H36R1A	6400003002	25
H36R1A	6400001261	7
H36R1A	6400002342	20
H36R1A	6400000814	8
H36R1A	6400002668	9
H36R1A	6400001587	27
H36R1A	6400002673	20
H36R1A	6400002410	47
H36R1A	6400002965	6
H36R1A	6400001591	24
H36R1A	6400001475	10
H36R1A	6400002100	6
H36R1A	6400000080	49
H36R1A	6400002681	8
H31R1A	6400000162	74
H31R1A	6400000007	33
H31R1A	6400000125	22
H31R1A	6400001621	22
H31R1A	6400002361	6
H31R1A	6400000191	12
H31R1A	6400000190	30
H31R1A	6400001560	72
H31R1A	6400001597	28
H31R1A	6400001562	52
H31R1A	6400002322	3
H31R1A	6400001566	12
H31R1A	6400001753	59
H31R1A	6400001571	37
H31R1A	6400002610	30
H31R1A	6400002827	6
H31R1A	6400000286	47
H31R1A	6400001831	32
H31R1A	6400000326	13
H31R1A	6400001841	6
H31R1A	6400000318	28
H31R1A	6400000711	77
H31R1A	6400001596	7
H31R1A	6400002735	10
H31R1A	6400001578	80
H31R1A	6400001583	30
H31R1A	6400002790	25
H31R1A	6400001586	1
H31R1A	6400002170	7
H31R1A	6400001501	24
H31R1A	6400003002	27
H31R1A	6400001261	7
H31R1A	6400002342	37
H31R1A	6400000814	7
H31R1A	6400002668	9
H31R1A	6400001587	25
H31R1A	6400002673	30
H31R1A	6400002410	44
H31R1A	6400002965	6
H31R1A	6400001591	22
H31R1A	6400001475	18
H31R1A	6400002100	6
H31R1A	6400000080	46
H31R1A	6400002681	7
H34R1A	6400000162	92
H34R1A	6400000007	40
H34R1A	6400000125	27
H34R1A	6400001621	27
H34R1A	6400002361	4
H34R1A	6400000191	15
H34R1A	6400000190	37
H34R1A	6400001560	89
H34R1A	6400001597	35
H34R1A	6400001562	64
H34R1A	6400002322	4
H34R1A	6400001566	15
H34R1A	6400001753	73
H34R1A	6400001571	46
H34R1A	6400002610	37
H34R1A	6400002827	7
H34R1A	6400000286	58
H34R1A	6400001831	39
H34R1A	6400000326	16
H34R1A	6400001841	7
H34R1A	6400000318	35
H34R1A	6400000711	95
H34R1A	6400001596	9
H34R1A	6400002735	13
H34R1A	6400001578	82
H34R1A	6400001583	37
H34R1A	6400002790	31
H34R1A	6400001586	2
H34R1A	6400002170	9
H34R1A	6400001501	29
H34R1A	6400003002	34
H34R1A	6400001261	8
H34R1A	6400002342	46
H34R1A	6400000814	9
H34R1A	6400002668	11
H34R1A	6400001587	31
H34R1A	6400002673	40
H34R1A	6400002410	55
H34R1A	6400002965	7
H34R1A	6400001591	27
H34R1A	6400001475	22
H34R1A	6400002100	7
H34R1A	6400000080	57
H34R1A	6400002681	9
H33R1A	6400000162	80
H33R1A	6400000007	40
H33R1A	6400000125	27
H33R1A	6400001621	27
H33R1A	6400002361	5
H33R1A	6400000191	14
H33R1A	6400000190	36
H33R1A	6400001560	88
H33R1A	6400001597	34
H33R1A	6400001562	63
H33R1A	6400002322	4
H33R1A	6400001566	14
H33R1A	6400001753	72
H33R1A	6400001571	45
H33R1A	6400002610	36
H33R1A	6400002827	7
H33R1A	6400000286	57
H33R1A	6400001831	39
H33R1A	6400000326	16
H33R1A	6400001841	7
H33R1A	6400000318	34
H33R1A	6400000711	94
H33R1A	6400001596	9
H33R1A	6400002735	13
H33R1A	6400001578	81
H33R1A	6400001583	36
H33R1A	6400002790	31
H33R1A	6400001586	2
H33R1A	6400002170	9
H33R1A	6400001501	29
H33R1A	6400003002	33
H33R1A	6400001261	8
H33R1A	6400002342	45
H33R1A	6400000814	9
H33R1A	6400002668	11
H33R1A	6400001587	31
H33R1A	6400002673	40
H33R1A	6400002410	54
H33R1A	6400002965	7
H33R1A	6400001591	27
H33R1A	6400001475	22
H33R1A	6400002100	7
H33R1A	6400000080	56
H33R1A	6400002681	9
H35R1A	6400000162	95
H35R1A	6400000007	40
H35R1A	6400000125	27
H35R1A	6400001621	27
H35R1A	6400002361	6
H35R1A	6400000191	15
H35R1A	6400000190	36
H35R1A	6400001560	88
H35R1A	6400001597	35
H35R1A	6400001562	64
H35R1A	6400002322	4
H35R1A	6400001566	15
H35R1A	6400001753	73
H35R1A	6400001571	45
H35R1A	6400002610	36
H35R1A	6400002827	7
H35R1A	6400000286	57
H35R1A	6400001831	39
H35R1A	6400000326	16
H35R1A	6400001841	7
H35R1A	6400000318	35
H35R1A	6400000711	94
H35R1A	6400001596	9
H35R1A	6400002735	13
H35R1A	6400001578	90
H35R1A	6400001583	36
H35R1A	6400002790	31
H35R1A	6400001586	2
H35R1A	6400002170	9
H35R1A	6400001501	29
H35R1A	6400003002	34
H35R1A	6400001261	8
H35R1A	6400002342	45
H35R1A	6400000814	9
H35R1A	6400002668	11
H35R1A	6400001587	31
H35R1A	6400002673	40
H35R1A	6400002410	54
H35R1A	6400002965	7
H35R1A	6400001591	27
H35R1A	6400001475	22
H35R1A	6400002100	7
H35R1A	6400000080	56
H35R1A	6400002681	9
H37R1A	6400000162	90
H37R1A	6400000007	39
H37R1A	6400000125	26
H37R1A	6400001621	26
H37R1A	6400002361	3
H37R1A	6400000191	14
H37R1A	6400000190	35
H37R1A	6400001560	86
H37R1A	6400001597	34
H37R1A	6400001562	62
H37R1A	6400002322	4
H37R1A	6400001566	14
H37R1A	6400001753	71
H37R1A	6400001571	44
H37R1A	6400002610	35
H37R1A	6400002827	7
H37R1A	6400000286	56
H37R1A	6400001831	38
H37R1A	6400000326	16
H37R1A	6400001841	7
H37R1A	6400000318	34
H37R1A	6400000711	92
H37R1A	6400001596	9
H37R1A	6400002735	12
H37R1A	6400001578	79
H37R1A	6400001583	35
H37R1A	6400002790	30
H37R1A	6400001586	2
H37R1A	6400002170	9
H37R1A	6400001501	28
H37R1A	6400003002	33
H37R1A	6400001261	8
H37R1A	6400002342	44
H37R1A	6400000814	9
H37R1A	6400002668	11
H37R1A	6400001587	30
H37R1A	6400002673	40
H37R1A	6400002410	53
H37R1A	6400002965	7
H37R1A	6400001591	26
H37R1A	6400001475	21
H37R1A	6400002100	7
H37R1A	6400000080	55
H37R1A	6400002681	9
H25R1A	6400000162	91
H25R1A	6400000007	40
H25R1A	6400000125	27
H25R1A	6400001621	27
H25R1A	6400002361	4
H25R1A	6400000191	15
H25R1A	6400000190	36
H25R1A	6400001560	88
H25R1A	6400001597	35
H25R1A	6400001562	64
H25R1A	6400002322	4
H25R1A	6400001566	15
H25R1A	6400001753	73
H25R1A	6400001571	45
H25R1A	6400002610	36
H25R1A	6400002827	7
H25R1A	6400000286	57
H25R1A	6400001831	39
H25R1A	6400000326	16
H25R1A	6400001841	7
H25R1A	6400000318	35
H25R1A	6400000711	94
H25R1A	6400001596	9
H25R1A	6400002735	13
H25R1A	6400001578	100
H25R1A	6400001583	36
H25R1A	6400002790	31
H25R1A	6400001586	2
H25R1A	6400002170	9
H25R1A	6400001501	29
H25R1A	6400003002	34
H25R1A	6400001261	8
H25R1A	6400002342	45
H25R1A	6400000814	9
H25R1A	6400002668	11
H25R1A	6400001587	31
H25R1A	6400002673	40
H25R1A	6400002410	54
H25R1A	6400002965	7
H25R1A	6400001591	27
H25R1A	6400001475	22
H25R1A	6400002100	7
H25R1A	6400000080	56
H25R1A	6400002681	9
H19R1A	6400000162	89
H19R1A	6400000007	39
H19R1A	6400000125	27
H19R1A	6400001621	27
H19R1A	6400002361	5
H19R1A	6400000191	14
H19R1A	6400000190	36
H19R1A	6400001560	86
H19R1A	6400001597	34
H19R1A	6400001562	62
H19R1A	6400002322	4
H19R1A	6400001566	14
H19R1A	6400001753	71
H19R1A	6400001571	44
H19R1A	6400002610	36
H19R1A	6400002827	7
H19R1A	6400000286	56
H19R1A	6400001831	38
H19R1A	6400000326	16
H19R1A	6400001841	7
H19R1A	6400000318	34
H19R1A	6400000711	93
H19R1A	6400001596	9
H19R1A	6400002735	12
H19R1A	6400001578	80
H19R1A	6400001583	36
H19R1A	6400002790	30
H19R1A	6400001586	2
H19R1A	6400002170	9
H19R1A	6400001501	28
H19R1A	6400003002	33
H19R1A	6400001261	8
H19R1A	6400002342	44
H19R1A	6400000814	9
H19R1A	6400002668	11
H19R1A	6400001587	30
H19R1A	6400002673	40
H19R1A	6400002410	53
H19R1A	6400002965	7
H19R1A	6400001591	27
H19R1A	6400001475	21
H19R1A	6400002100	7
H19R1A	6400000080	55
H19R1A	6400002681	9
H20R1A	6400000162	92
H20R1A	6400000007	50
H20R1A	6400000125	27
H20R1A	6400001621	27
H20R1A	6400002361	5
H20R1A	6400000191	15
H20R1A	6400000190	37
H20R1A	6400001560	89
H20R1A	6400001597	35
H20R1A	6400001562	64
H20R1A	6400002322	4
H20R1A	6400001566	15
H20R1A	6400001753	73
H20R1A	6400001571	46
H20R1A	6400002610	37
H20R1A	6400002827	7
H20R1A	6400000286	58
H20R1A	6400001831	39
H20R1A	6400000326	16
H20R1A	6400001841	7
H20R1A	6400000318	35
H20R1A	6400000711	95
H20R1A	6400001596	9
H20R1A	6400002735	13
H20R1A	6400001578	100
H20R1A	6400001583	37
H20R1A	6400002790	31
H20R1A	6400001586	2
H20R1A	6400002170	9
H20R1A	6400001501	29
H20R1A	6400003002	34
H20R1A	6400001261	8
H20R1A	6400002342	46
H20R1A	6400000814	9
H20R1A	6400002668	11
H20R1A	6400001587	31
H20R1A	6400002673	50
H20R1A	6400002410	55
H20R1A	6400002965	7
H20R1A	6400001591	27
H20R1A	6400001475	22
H20R1A	6400002100	7
H20R1A	6400000080	57
H20R1A	6400002681	9
H22R1A	6400000162	88
H22R1A	6400000007	39
H22R1A	6400000125	26
H22R1A	6400001621	26
H22R1A	6400002361	4
H22R1A	6400000191	14
H22R1A	6400000190	35
H22R1A	6400001560	85
H22R1A	6400001597	33
H22R1A	6400001562	62
H22R1A	6400002322	4
H22R1A	6400001566	14
H22R1A	6400001753	70
H22R1A	6400001571	44
H22R1A	6400002610	35
H22R1A	6400002827	7
H22R1A	6400000286	55
H22R1A	6400001831	38
H22R1A	6400000326	16
H22R1A	6400001841	7
H22R1A	6400000318	33
H22R1A	6400000711	91
H22R1A	6400001596	9
H22R1A	6400002735	12
H22R1A	6400001578	79
H22R1A	6400001583	35
H22R1A	6400002790	30
H22R1A	6400001586	2
H22R1A	6400002170	9
H22R1A	6400001501	28
H22R1A	6400003002	33
H22R1A	6400001261	8
H22R1A	6400002342	44
H22R1A	6400000814	9
H22R1A	6400002668	11
H22R1A	6400001587	30
H22R1A	6400002673	40
H22R1A	6400002410	53
H22R1A	6400002965	7
H22R1A	6400001591	26
H22R1A	6400001475	21
